%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data.data
1692661687614715099,3830,1692661687614715099,,0.0
1692661687619500875,3831,1692661687619500875,,0.0
1692661687624371528,3832,1692661687624371528,,0.0
1692661687629889488,3833,1692661687629889488,,0.0
1692661687634851217,3834,1692661687634851217,,0.0
1692661687639770507,3835,1692661687639770507,,0.0
1692661687644711732,3836,1692661687644711732,,0.0
1692661687649755716,3837,1692661687649755716,,0.0
1692661687654540777,3838,1692661687654540777,,0.0
1692661687660105228,3839,1692661687660105228,,0.0
1692661687664788722,3840,1692661687664788722,,0.0
1692661687669950008,3841,1692661687669950008,,0.0
1692661687674745798,3842,1692661687674745798,,0.0
1692661687680050134,3843,1692661687680050134,,0.0
1692661687684899091,3844,1692661687684899091,,0.0
1692661687690104246,3845,1692661687690104246,,0.0
1692661687694523572,3846,1692661687694523572,,0.0
1692661687699757099,3847,1692661687699757099,,0.0
1692661687704490184,3848,1692661687704490184,,0.0
1692661687709726572,3849,1692661687709726572,,0.0
1692661687715349197,3850,1692661687715349197,,0.0
1692661687719787836,3851,1692661687719787836,,0.0
1692661687724600791,3852,1692661687724600791,,0.0
1692661687729689359,3853,1692661687729689359,,0.0
1692661687734446763,3854,1692661687734446763,,0.0
1692661687739675760,3855,1692661687739675760,,0.0
1692661687744451999,3856,1692661687744451999,,0.0
1692661687749614477,3857,1692661687749614477,,0.0
1692661687755690813,3858,1692661687755690813,,0.0
1692661687759569883,3859,1692661687759569883,,0.0
1692661687764626979,3860,1692661687764626979,,0.0
1692661687769564628,3861,1692661687769564628,,0.0
1692661687774447917,3862,1692661687774447917,,0.0
1692661687779653310,3863,1692661687779653310,,0.0
1692661687784392356,3864,1692661687784392356,,0.0
1692661687789607524,3865,1692661687789607524,,0.0
1692661687794351816,3866,1692661687794351816,,0.0
1692661687799645423,3867,1692661687799645423,,0.0
1692661687804392814,3868,1692661687804392814,,0.0
1692661687821512937,3869,1692661687821512937,,0.0
1692661687826695919,3870,1692661687826695919,,0.0
1692661687830557584,3871,1692661687830557584,,0.0
1692661687834682226,3872,1692661687834682226,,0.0
1692661687839858531,3873,1692661687839858531,,0.0
1692661687845761299,3874,1692661687845761299,,0.0
1692661687849871397,3875,1692661687849871397,,0.0
1692661687854699850,3876,1692661687854699850,,0.0
1692661687859942436,3877,1692661687859942436,,0.0
