,Torque,Angle,Muscle 0,Muscle 1,Muscle 2,Muscle 3
3962,0.984,0.175,4013.6462130081413,4475.10165558625,4421.528232055632,4370.378880754529
3963,0.988,0.175,4012.2708496993414,4475.28308357603,4421.443924462749,4371.3005405134
3964,0.992,0.175,4010.926800880353,4475.478103897627,4421.335606393673,4370.855212658406
3965,0.8919999999999999,0.175,4009.6138984298173,4475.686577189626,4421.203105330861,4369.24640833426
3966,0.8919999999999999,0.175,4008.331961479986,4475.908360612454,4421.046267088968,4366.8316711179095
3967,0.8879999999999999,0.175,4007.0807965048825,4476.1433082927015,4420.864956340274,4364.07187866397
3968,0.8880000000000001,0.175,4005.8601974048165,4476.391271771844,4420.659057129416,4361.459191517539
3969,0.984,0.175,4004.669945586763,4476.652100458873,4420.4284733768445,4359.437075109987
3970,0.988,0.175,4003.509810040164,4476.925642086313,4420.173129370425,4358.327437580745
3971,0.984,0.175,4002.3795474078006,4477.2117431690285,4419.89297024464,4358.278656007903
3972,0.988,0.175,4001.278902051455,4477.51024946518,4419.587962446836,4359.244357696027
3973,0.988,0.175,4000.2076061122016,4477.821006438649,4419.258094189982,4360.997031637546
3974,0.996,0.175,3999.165379565243,4478.143859722206,4418.90337589139,4363.173974121435
3975,0.9000000000000001,0.175,3998.1519302693546,4478.478655580672,4418.523840596838,4365.346973326775
3976,0.8999999999999997,0.175,3997.166954011093,4478.825241373313,4418.1195443895185,4367.102670995959
3977,0.9000000000000001,0.175,3996.2101345440265,4479.183466014667,4417.69056678318,4368.118554884865
3978,0.9000000000000001,0.175,3995.281143623363,4479.553180433046,4417.237011098807,4368.22041263024
3979,0.9000000000000001,0.175,3994.3796410364275,4479.934238025899,4416.759004824102,4367.410652173952
3980,0.8959999999999999,0.175,3993.505274629531,4480.326495111268,4416.256699954977,4365.862489699919
3981,0.9960000000000004,0.175,3992.6576803318158,4480.729811374531,4415.730273318194,4363.8815612854205
3982,1.0,0.175,3991.8364821767245,4481.144050309629,4415.179926874209,4361.842781278152
3983,0.9000000000000001,0.175,3991.0412923217486,4481.56907965398,4414.6058879992215,4360.11505016693
3984,0.9000000000000001,0.175,3990.2717110671306,4482.004771816269,4414.008409745359,4358.988784882108
3985,0.8999999999999997,0.175,3989.5273268741807,4482.4510042962875,4413.3877710778615,4358.620734501911
3986,0.9039999999999999,0.175,3988.807716383854,4482.9076600960225,4412.7442770881025,4359.00722758265
3987,1.0,0.175,3988.1124444361917,4483.374628121164,4412.078259181234,4359.9914812226525
3988,0.996,0.175,3987.4410640912024,4483.851803572243,4411.39007523722,4361.303917989115
3989,0.996,0.175,3986.793116651715,4484.339088324596,4410.680109744023,4362.627850034519
3990,1.0959999999999996,0.175,3986.1681316886984,4484.836391296404,4409.9487739016895,4363.6776629438145
3991,1.088,0.175,3985.565627069506,4485.343628804053,4409.196505696106,4364.273788213213
3992,1.088,0.175,3984.9851089894833,4485.860724904089,4408.4237699412015,4364.398881223595
3993,0.988,0.175,3984.426072007362,4486.387611721082,4407.631058288395,4364.222759061508
3994,0.992,0.175,3983.887999084866,4486.924229760719,4406.818889202143,4364.089272393761
3995,0.988,0.175,3983.3703616309554,4487.470528207455,4405.987807900446,4364.465385876824
3996,0.992,0.175,3982.8726195511745,4488.026465206085,4405.138386259267,4365.860024963452
3997,0.98,0.175,3982.394221302573,4488.592008126592,4404.271222679827,4368.726356925583
3998,1.076,0.175,3981.9346039547218,4489.167133811645,4403.3869419178345,4373.364944561823
3999,0.98,0.175,3981.4931932573654,4489.751828806133,4402.486194873763,4379.845884879448
4000,1.076,0.175,3981.069403715286,4490.346089568158,4401.569658343372,4387.965418111915
4001,1.076,0.175,3980.6626386709704,4490.949922660914,4400.638034727737,4397.246959925075
4002,1.076,0.175,3980.2722903956974,4491.563344924945,4399.692051702161,4406.989002369201
4003,1.076,0.175,3979.897740189661,4492.186383630327,4398.73246184338,4416.354151706301
4004,1.08,0.175,3979.5383584917367,4492.819076608377,4397.760042214622,4424.486170847348
4005,0.984,0.175,3979.1935049994872,4493.461472362549,4396.775593908098,4430.636601072985
4006,0.98,0.175,3978.862528799981,4494.113630158262,4395.779941544644,4434.280324931714
4007,0.976,0.175,3978.544768511968,4494.775620091441,4394.773932730287,4435.200737441755
4008,1.072,0.175,3978.2395524399244,4495.447523135604,4393.758437469599,4433.529835783736
4009,1.0719999999999996,0.175,3977.946198740457,4496.129431167342,4392.734347535807,4429.735748347751
4010,0.976,0.175,3977.664015601499,4496.821446970044,4391.702575797695,4424.5587759286145
4011,0.972,0.175,3977.392301434725,4497.523684215684,4390.6640555034655,4418.905444571524
4012,0.976,0.175,3977.130345081557,4498.236267424434,4389.619739521801,4413.7169239233945
4013,0.968,0.175,3976.8774260331115,4498.959331901827,4388.570599540543,4409.832275312046
4014,0.968,0.175,3976.632814664403,4499.693023653082,4387.517625223472,4407.867670783257
4015,0.964,0.175,3976.395772483084,4500.437499274171,4386.461823325876,4408.129880989886
4016,0.8760000000000001,0.175,3976.1655523929467,4501.192925819112,4385.404216769712,4410.576493572196
4017,0.8799999999999999,0.175,3975.9413989723944,4501.959480642937,4384.345843679346,4414.827538348203
4018,0.98,0.175,3975.722548768017,4502.737351219791,4383.287756379021,4420.224831621106
4019,0.9759999999999995,0.175,3975.50823060338,4503.5267349355945,4382.2310203533625,4425.927858961885
4020,0.976,0.175,3975.2976659030705,4504.327838854757,4381.176713172428,4431.029663719937
4021,0.9719999999999995,0.175,3975.090069032001,4505.1408794605095,4380.125923382931,4434.673862566464
4022,0.984,0.175,3974.8846476499357,4505.966082368503,4379.079749367445,4436.154881360453
4023,0.8879999999999999,0.175,3974.6806030811563,4506.803682013426,4378.039298173528,4434.987505749242
4024,0.988,0.175,3974.4771306991574,4507.653921308514,4377.005684314815,4430.938044676578
4025,0.988,0.175,3974.273420326234,4508.517051277934,4375.980028546259,4424.016607590457
4026,0.988,0.175,3974.0686566478184,4509.393330662118,4374.963456615742,4414.4368443444655
4027,0.992,0.175,3973.8620196414063,4510.283025496237,4373.957097994389,4402.554740464945
4028,0.8959999999999997,0.175,3973.6526850199007,4511.186408662044,4372.962084587928,4388.800783308922
4029,0.8919999999999997,0.175,3973.43982468921,4512.103759413417,4371.979549431474,4373.619600103084
4030,0.992,0.175,3973.22260721992,4513.035362875949,4371.010625370128,4357.428170832056
4031,0.9919999999999995,0.175,3973.0001983328552,4513.981509521015,4370.056443727758,4340.598624529483
4032,0.992,0.175,3972.7717613983295,4514.942494614741,4369.1181329663095,4323.4655192139735
4033,0.9919999999999995,0.175,3972.536457948854,4515.918617642413,4368.196817337951,4306.351649229407
4034,0.992,0.175,3972.2934482050496,4516.910181708871,4367.293615532311,4289.602021706559
4035,0.992,0.175,3972.041891614462,4517.917492915528,4366.40963932102,4273.613601807024
4036,0.9960000000000004,0.175,3971.7809474029486,4518.940859714717,4365.545992201685,4258.849175719652
4037,0.992,0.175,3971.509775138237,4519.980592242174,4364.703768043409,4245.827091844776
4038,1.0,0.175,3971.227535305227,4521.037001628527,4363.884049735863,4235.084045657419
4039,0.996,0.175,3970.9333898925415,4522.11039929077,4363.087907843926,4227.114390042711
4040,0.996,0.175,3970.6265029897895,4523.201096204768,4362.316399269812,4222.2953912555
4041,0.9960000000000004,0.175,3970.306041394947,4524.309402159908,4361.57056592463,4220.812164674073
4042,0.996,0.175,3969.9711752312164,4525.435624997085,4360.851433411244,4222.597755877729
4043,0.992,0.175,3969.6210785726857,4526.580069831228,4360.160009720334,4227.3025051021
4044,0.9919999999999995,0.175,3969.254930078048,4527.743038259641,4359.4972839415,4234.302557879619
4045,0.992,0.175,3968.8719136315967,4528.924827557444,4358.864224991299,4242.75085455536
4046,0.984,0.175,3968.471218990663,4530.125729861408,4358.261780360026,4251.666304222303
4047,0.984,0.175,3968.052042438603,4531.346031343559,4357.690874879106,4260.049538798185
4048,1.0799999999999996,0.175,3967.613587442396,4532.586011375893,4357.152409510878,4267.008058933516
4049,0.98,0.175,3967.1550653138465,4533.845941687663,4356.64726016257,4271.8708597418845
4050,0.98,0.175,3966.6756958733613,4535.1260855166975,4356.17627652619,4274.273398290613
4051,0.984,0.175,3966.174708115196,4536.4266967562935,4355.740280946027,4274.198040800582
4052,0.98,0.175,3965.651340873067,4537.748019099307,4355.34006731539,4271.962256553821
4053,0.98,0.175,3965.1048434849668,4539.090285181112,4354.97640000415,4268.155606233343
4054,0.98,0.175,3964.534476456042,4540.453715723159,4354.650012818581,4263.535457944821
4055,0.976,0.175,3963.9395121183816,4541.838518678927,4354.361607994942,4258.898738739065
4056,0.976,0.175,3963.3192352865835,4543.244888384094,4354.111855228143,4254.95150525211
4057,0.976,0.175,3962.6729439079954,4544.673004712733,4353.901390736821,4252.198796813947
4058,0.8800000000000001,0.175,3961.9999497065633,4546.123032241383,4353.730816366045,4250.873890285679
4059,0.8839999999999999,0.175,3961.2995788192634,4547.595119422786,4353.600698728858,4250.919210180206
4060,0.984,0.175,3960.5711724241282,4549.089397771063,4353.511568387783,4252.021920363775
4061,0.972,0.175,3959.814087358918,4550.605981060053,4353.4639190773705,4253.697258063817
4062,0.9719999999999995,0.175,3959.0276967295285,4552.144964536501,4353.458206968841,4255.403768930984
4063,0.9759999999999995,0.175,3958.21139050724,4553.706424149733,4353.494849977789,4256.668419594248
4064,0.98,0.175,3957.364576113951,4555.290415799419,4353.574227115883,4257.197305530029
4065,0.98,0.175,3956.486678994528,4556.8969746030125,4353.696677887428,4256.949857406786
4066,0.98,0.175,3955.5771431754447,4558.526114184419,4353.862501731592,4256.160801650968
4067,0.9759999999999995,0.175,3954.6354318088665,4560.177825985443,4354.071957511023,4255.303605763661
4068,0.98,0.175,3953.6610277013756,4561.852078601531,4354.325263047543,4255.0000912739115
4069,0.98,0.175,3952.6534338265333,4563.5488171433435,4354.622594705485,4255.891364636543
4070,0.984,0.175,3951.612173820516,4565.267962625626,4354.964087023237,4258.4932649228895
4071,0.9959999999999996,0.175,3950.536792460095,4567.009411384825,4355.349832393413,4263.063601751896
4072,0.8959999999999997,0.175,3949.4268561222825,4568.773034526856,4355.779880792086,4269.507672616744
4073,0.8,0.175,3948.2819532250087,4570.558677406331,4356.254239557398,4277.34286918716
4074,0.8959999999999999,0.175,3947.1016946482723,4572.36615913853,4356.772873217819,4285.733450491788
4075,0.9000000000000001,0.175,3945.885714135268,4574.195272145238,4357.335703370277,4293.5943744175065
4076,0.9000000000000001,0.175,3944.633668673057,4576.045781735573,4357.942608608286,4299.7505259900845
4077,0.9039999999999999,0.175,3943.3452388524297,4577.917425722763,4358.593424500149,4303.126983463005
4078,1.004,0.175,3942.0201292066636,4579.809914077834,4359.287943617211,4302.9390871651885
4079,1.004,0.175,3940.6580685289578,4581.722928621047,4360.025915612054,4298.849376577738
4080,1.004,0.175,3939.258810168391,4583.656122751929,4360.807047346421,4291.062427508241
4081,1.004,0.175,3937.822132304312,4585.609121218679,4361.631003068542,4280.3377676672435
4082,1.008,0.175,3936.3478381991436,4587.581519927735,4362.497404639414,4267.913973722553
4083,1.108,0.175,3934.8357564296452,4589.572885794254,4363.405831807493,4255.351659225172
4084,1.1039999999999996,0.175,3933.285741096766,4591.582756634276,4364.355822531107,4244.316905579106
4085,1.1039999999999996,0.175,3931.697672014277,4593.610641099286,4365.346873347822,4236.337388753427
4086,1.112,0.175,3930.0714548764586,4595.656018653899,4366.378439789897,4232.569111869946
4087,1.112,0.175,3928.4070214051812,4597.718339597325,4367.449936844873,4233.611181915002
4088,1.012,0.175,3926.704329476809,4599.7970251292145,4368.560739460296,4239.3993982811535
4089,1.008,0.175,3924.963363229393,4601.89146746042,4369.71018309152,4249.197529873111
4090,1.008,0.175,3923.1841331506776,4604.0010299691085,4370.897564291528,4261.689923124259
4091,1.104,0.175,3921.3666761474797,4606.125047402548,4372.122141341677,4275.162976199599
4092,1.008,0.175,3919.511055597019,4608.262826124806,4373.383134922287,4287.7486885714125
4093,1.008,0.175,3917.6173613807696,4610.413644410463,4374.679728822005,4297.693339505671
4094,1.008,0.175,3915.6857099013946,4612.576752784358,4376.011070684851,4303.610082032516
4095,1.008,0.175,3913.7162440832963,4614.7513744072785,4377.376272793891,4304.676611029565
4096,1.004,0.175,3911.7091333572685,4616.93670550741,4378.774412890451,4300.747723066784
4097,1.004,0.175,3909.66457362969,4619.131915857285,4380.204535027788,4292.366129203621
4098,1.1,0.175,3907.5827872366644,4621.336149295895,4381.665650458116,4280.671088047056
4099,1.104,0.175,3905.464022883455,4623.548524295547,4383.156738551834,4267.220624922853
4100,1.1039999999999996,0.175,3903.308555569532,4625.768134573001,4384.67674774779,4253.756624534679
4101,1.1039999999999996,0.175,3901.1166864995203,4627.994049744317,4386.224596533357,4241.950710282703
4102,1.104,0.175,3898.8887429803162,4630.225316022807,4387.799174453045,4233.171159764571
4103,1.004,0.175,3896.6250783046303,4632.460956959379,4389.399343144338,4228.306818403152
4104,1.004,0.175,3894.326071621197,4634.699974224483,4391.0239373993745,4227.673840403745
4105,1.004,0.175,3891.9921277919084,4636.941348430825,4392.6717662510755,4231.0168647792025
4106,1.008,0.175,3889.623677236107,4639.184039995864,4394.341614082244,4237.600356171954
4107,1.004,0.175,3887.2211757622886,4641.426990043108,4396.032241756159,4246.370997136435
4108,1.0,0.175,3884.7851043874352,4643.669121341105,4397.74238776714,4256.160701849698
4109,0.9039999999999999,0.175,3882.315969144219,4645.909339278969,4399.470769409529,4265.893898839334
4110,0.9039999999999999,0.175,3879.8143008762745,4648.14653287725,4401.2160839635535,4274.763131873173
4111,0.9079999999999999,0.175,3877.280655021744,4650.37957583287,4402.977009896488,4282.343592442179
4112,0.9079999999999999,0.175,3874.7156113852625,4652.607327596831,4404.752208077554,4288.628707824885
4113,1.004,0.175,3872.119773898565,4654.828634483343,4406.540323005011,4293.983310635876
4114,1.004,0.175,3869.493770369875,4657.042330808949,4408.33998404389,4299.025675643031
4115,1.008,0.175,3866.838252222245,4659.2472400602055,4410.149806672867,4304.462256097914
4116,0.9119999999999999,0.175,3864.153894221025,4661.442176088371,4411.968393738774,4310.907120038037
4117,1.012,0.175,3861.4413941906473,4663.625944329491,4413.794336717298,4318.720490592989
4118,0.9119999999999999,0.175,3858.7014727209407,4665.797343048195,4415.626216978466,4327.897060457914
4119,0.9159999999999999,0.175,3855.934872863206,4667.955164603388,4417.462607055492,4338.0255786123
4120,0.8160000000000001,0.175,3853.1423598162996,4670.098196733981,4419.302071915691,4348.328240711233
4121,0.8200000000000001,0.175,3850.3247206029905,4672.22522386267,4421.143170232099,4357.773950758618
4122,0.9159999999999999,0.175,3847.4827637368453,4674.335028415707,4422.984455654537,4365.246109233408
4123,0.9159999999999999,0.175,3844.6173188799035,4676.426392156559,4424.824478078848,4369.735577204342
4124,0.8160000000000001,0.175,3841.7292364913715,4678.49809753128,4426.661784913063,4370.524620751398
4125,0.8160000000000003,0.175,3838.8193874675376,4680.548929023414,4428.49492233926,4367.328804558783
4126,0.812,0.175,3835.88866277308,4682.577674516233,4430.322436569919,4360.370778642427
4127,0.812,0.175,3832.9379730638943,4684.583126660143,4432.142875097546,4350.371478199759
4128,0.9079999999999999,0.175,3829.9682483015317,4686.5640842431,4433.954787936395,4338.458426558521
4129,0.9080000000000001,0.175,3826.9804373593033,4688.519353561963,4435.756728855119,4326.005141112306
4130,0.812,0.175,3823.975507620102,4690.447749792702,4437.54725659918,4314.427616927468
4131,0.8079999999999998,0.175,3820.9544445659762,4692.348098357498,4439.324936101934,4304.971434153054
4132,0.8079999999999998,0.175,3817.9182513595165,4694.2192362867745,4441.088339683269,4298.524897507357
4133,0.8080000000000003,0.175,3814.867948417127,4696.0600135742625,4442.83604823476,4295.489447417743
4134,0.9040000000000001,0.175,3811.8045729743285,4697.869294523261,4444.566652390326,4295.729096947996
4135,0.8999999999999997,0.175,3808.7291786432734,4699.645959082267,4446.278753681395,4298.6074686843485
4136,0.8,0.175,3805.6428349627417,4701.388904168222,4447.970965675625,4303.106378630324
4137,0.8,0.175,3802.5466269409444,4703.097044975624,4449.6419150982765,4308.006323773587
4138,0.792,0.175,3799.44165459154,4704.7693162698215,4451.29024293531,4312.098970309544
4139,0.796,0.175,3796.3290324633303,4706.404673662852,4452.914605517327,4314.396524057843
4140,0.792,0.175,3793.2098891641663,4708.002094870234,4454.51367558347,4314.303538736156
4141,0.8879999999999999,0.175,3790.085366879639,4709.560580947202,4456.086143324391,4311.7231222938635
4142,0.8839999999999999,0.175,3786.956620887168,4711.079157502918,4457.630717403403,4307.080509763742
4143,0.8840000000000001,0.175,3783.8248190661093,4712.556875891302,4459.146125954926,4301.2606910002205
4144,0.8840000000000001,0.175,3780.6911414045308,4713.992814377174,4460.631117559334,4295.470886523872
4145,0.984,0.175,3777.5567795032894,4715.386079276493,4462.084462193304,4291.050794059004
4146,0.972,0.175,3774.422936078041,4716.735806069551,4463.504952154802,4289.261689467156
4147,0.972,0.175,3771.2908244597897,4718.04116048604,4464.891402961813,4291.088366348589
4148,0.976,0.175,3768.1616680945513,4719.30133956098,4466.242654223982,4297.085154797877
4149,0.976,0.175,3765.0367000426686,4720.51557266053,4467.557570486324,4307.289445628326
4150,0.9759999999999995,0.175,3761.9171624782844,4721.683122476778,4468.835042044217,4321.214678122617
4151,0.98,0.175,3758.804306189406,4722.803285990606,4470.073985728904,4337.921628041619
4152,0.9759999999999995,0.175,3755.699390078956,4723.875395401772,4471.273345662789,4356.1542909759155
4153,0.976,0.175,3752.6036806671204,4724.898819025385,4472.4320939838235,4374.516772870149
4154,0.8800000000000001,0.175,3749.5184515952405,4725.872962153945,4473.549231538323,4391.661948028561
4155,0.976,0.175,3746.444983131422,4726.797267884163,4474.623788541622,4406.462036270504
4156,0.976,0.175,3743.3845616779395,4727.671217907785,4475.654825205994,4418.135614425229
4157,0.976,0.175,3740.338479280444,4728.49433326566,4476.641432335303,4426.31399586168
4158,0.968,0.175,3737.3080331388737,4729.266175064328,4477.582731885957,4431.040802774878
4159,0.972,0.175,3734.2945251199094,4729.986345154379,4478.477877493758,4432.709963978368
4160,0.8760000000000003,0.175,3731.2992612707253,4730.654486769898,4479.326054966324,4431.957317364046
4161,0.9720000000000004,0.175,3728.3235513337127,4731.270285128299,4480.126482740868,4429.527824444163
4162,0.9720000000000004,0.175,3725.3687082617894,4731.833467989873,4480.878412307172,4426.143060049069
4163,0.8839999999999999,0.175,3722.436047733846,4732.34380617638,4481.581128595713,4422.39183809727
4164,0.8840000000000001,0.175,3719.526887669831,4732.801114048063,4482.233950330984,4418.661085677123
4165,0.7880000000000003,0.175,3716.6425477449357,4733.2052499384345,4482.83623035014,4415.115576081408
4166,0.7879999999999998,0.175,3713.7843489023007,4733.556116546254,4483.3873558871965,4411.725520464199
4167,0.7879999999999998,0.175,3710.9536128636305,4733.85366128412,4483.886748823081,4408.332084319387
4168,0.8880000000000001,0.175,3708.1516616370877,4734.097876583125,4484.3338659018955,4404.734244497694
4169,0.8880000000000001,0.175,3705.379817021814,4734.288800153087,4484.72819891382,4400.777174668208
4170,0.8879999999999999,0.175,3702.63940010842,4734.426515197882,4485.069274845109,4396.423021773298
4171,0.8959999999999999,0.175,3699.931730774784,4734.511150585448,4485.356655995685,4391.789262285496
4172,0.8959999999999999,0.175,3697.2581271764843,4734.542880972103,4485.589940064832,4387.146886432237
4173,0.8959999999999999,0.175,3694.6199052312313,4734.5219268807905,4485.768760205528,4382.879047595669
4174,0.9919999999999995,0.175,3692.0183780966536,4734.448554732971,4485.892785047957,4379.408911987541
4175,0.988,0.175,3689.45485564084,4734.3230768338635,4485.961718692749,4377.111714524505
4176,0.976,0.175,3686.9306439050665,4734.145851310769,4485.975300674525,4376.229301408601
4177,0.976,0.175,3684.4470445581815,4733.917282004248,4485.9333058963075,4376.805126289831
4178,0.8800000000000001,0.175,3682.005354342161,4733.637818311907,4485.8355445354,4378.653852160227
4179,0.976,0.175,3679.6068645084038,4733.307954984602,4485.68186192134,4381.373137593974
4180,0.976,0.175,3677.252860244386,4732.928231874847,4485.472138386546,4384.397107292752
4181,0.98,0.175,3674.9446200903544,4732.499233637276,4485.206289090294,4387.082952029023
4182,0.98,0.175,3672.6834153457876,4732.0215893809955,4484.884263816659,4388.815591506685
4183,0.992,0.175,3670.4705094654096,4731.495972273745,4484.506046747068,4389.111594734861
4184,0.992,0.175,3668.3071574446017,4730.923099097779,4484.071656208107,4387.703299685074
4185,0.992,0.175,3666.194605194096,4730.303729757476,4483.581144395205,4384.587374794553
4186,0.8959999999999999,0.175,3664.1340889039107,4729.638666738701,4483.034597072804,4380.028329645419
4187,0.8959999999999999,0.175,3662.126834396537,4728.928754520068,4482.432133251599,4374.515573031944
4188,0.996,0.175,3660.174056469446,4728.174878936245,4481.77390484341,4368.681056263684
4189,0.8959999999999997,0.175,3658.276958227065,4727.377966493589,4481.060096294207,4363.191781237733
4190,0.984,0.175,3656.436730402437,4726.53898363842,4480.290924195807,4358.636162845511
4191,0.984,0.175,3654.654550668861,4725.658935978349,4479.466636876679,4355.424536278295
4192,0.988,0.175,3652.9315829418865,4724.7388674571475,4478.587513972326,4353.721731055326
4193,0.984,0.175,3651.2689766721414,4723.779859483741,4477.653865975623,4353.423999672462
4194,0.98,0.175,3649.66786612953,4722.783030015992,4476.6660337675185,4354.18468773047
4195,0.968,0.175,3648.1293696794432,4721.749532600045,4475.6243881284245,4355.484276911486
4196,0.968,0.175,3646.6545890516963,4720.6805553661225,4474.529329230647,4356.732395727277
4197,0.972,0.175,3645.2446086029818,4719.577319981763,4473.381286112131,4357.383527019366
4198,0.968,0.175,3643.90049457367,4718.44108056365,4472.180716131819,4357.045513982413
4199,0.972,0.175,3642.623294339865,4717.273122549276,4470.928104406862,4355.561070314472
4200,0.972,0.175,3641.414035661631,4716.074761529859,4469.623963231938,4353.047161559123
4201,0.984,0.175,3640.2737259283476,4714.847342046036,4468.2688314809,4349.884533736726
4202,0.984,0.175,3639.2033514021487,4713.592236348022,4466.863273990991,4346.658517936964
4203,0.984,0.175,3638.203876460416,4712.310843122014,4465.407880929881,4344.060968416738
4204,0.988,0.175,3637.2762428382757,4711.004586184736,4463.903267145794,4342.770244208089
4205,0.992,0.175,3636.421368872049,4709.674913148109,4462.35007150103,4343.330257505245
4206,0.988,0.175,3635.640148744581,4708.323294056115,4460.748956189223,4346.050037548432
4207,0.98,0.175,3634.9334517333746,4706.951219995933,4459.100606036772,4350.941895389413
4208,0.8800000000000001,0.175,3634.302121462413,4705.560201685504,4457.405727788884,4357.709688801967
4209,0.8760000000000001,0.175,3633.7469751585777,4704.15176803964,4455.665049380771,4365.790012553275
4210,0.976,0.175,3633.268802913534,4702.727464716824,4453.8793191945915,4374.439883030167
4211,1.076,0.175,3632.868366951968,4701.288852648805,4452.049305302802,4382.856261569519
4212,1.076,0.175,3632.5464009070447,4699.837506555067,4450.175794698621,4390.30700799457
4213,1.076,0.175,3632.3036091039717,4698.375013444218,4448.2595925143705,4396.250590612541
4214,1.1720000000000002,0.175,3632.140665852547,4696.902971104289,4446.301521228513,4400.42351612078
4215,1.0839999999999996,0.175,3632.0582147495825,4695.4229865839,4444.302419862232,4402.879724602773
4216,1.084,0.175,3632.0568679920866,4693.936674666201,4442.263143166469,4403.974235425265
4217,1.0839999999999996,0.175,3632.137205702106,4692.445656337438,4440.184560800367,4404.292769276849
4218,1.0839999999999996,0.175,3632.2997752641136,4690.951557251973,4438.067556502142,4404.5383096636715
4219,1.084,0.175,3632.5450906758438,4689.4560061955135,4435.913027253455,4405.393038109522
4220,0.9959999999999996,0.175,3632.8736319134546,4687.960633548283,4433.721882438442,4407.378516478457
4221,0.996,0.175,3633.285844311905,4686.467069749809,4431.495042998636,4410.7376471348425
4222,0.9919999999999995,0.175,3633.7821379614174,4684.976943766959,4429.233440585113,4415.358705216599
4223,0.996,0.175,3634.362887120898,4683.4918815668325,4426.938016709289,4420.755147407323
4224,0.9919999999999995,0.175,3635.0284296491673,4682.013504596045,4424.609721893862,4426.1060536961595
4225,0.992,0.175,3635.7790664548643,4680.54342826794,4422.2495148255275,4430.352413456387
4226,0.992,0.175,3636.6150609658703,4679.0832604591915,4419.858361511088,4432.3356018423265
4227,0.8959999999999999,0.175,3637.5366386191035,4677.634600017258,4417.437234438691,4430.9577356928985
4228,0.992,0.175,3638.5439863715474,4676.199035280094,4414.98711174591,4425.340194968622
4229,0.992,0.175,3639.6372522333754,4674.778142609515,4412.508976396398,4414.956941576545
4230,0.988,0.175,3640.8165448240516,4673.373484939565,4410.003815366806,4399.723237369463
4231,0.992,0.175,3642.0819329522965,4671.986610341221,4407.47261884559,4380.0272471966855
4232,1.004,0.175,3643.433445220821,4670.619050604748,4404.916379445263,4356.700648437474
4233,1.004,0.175,3644.8710696567423,4669.27231984096,4402.336091429538,4330.933344553925
4234,1.004,0.175,3646.3947533686082,4667.947913102674,4399.732749956676,4304.145277819339
4235,1.004,0.175,3648.0044022309457,4666.64730502755,4397.107350340268,4277.833962229443
4236,0.992,0.175,3649.6998805972407,4665.3719485035635,4394.460887328503,4253.418932285292
4237,0.992,0.175,3651.4810110422327,4664.123273358272,4391.79435440291,4232.103573206427
4238,0.988,0.175,3653.3475741343846,4662.902685073076,4389.108743097384,4214.771054517113
4239,0.8919999999999999,0.175,3655.2993082393264,4661.711563523642,4386.4050423382505,4201.9250947648325
4240,0.988,0.175,3657.3359093550216,4660.551261747651,4383.68423780601,4193.679125025016
4241,0.992,0.175,3659.457030979337,4659.423104741033,4380.947311319314,4189.790301600185
4242,0.988,0.175,3661.6622840106284,4658.328388283862,4378.195240241677,4189.728867576358
4243,0.988,0.175,3663.9512366818585,4657.268377797054,4375.4289969113515,4192.769432853395
4244,0.988,0.175,3666.323414528691,4656.2443072310425,4372.649548094764,4198.089289294117
4245,1.084,0.175,3668.7783003919253,4655.257377987566,4369.857854463856,4204.8599076360615
4246,0.988,0.175,3671.3153344545335,4654.308757875695,4367.05487009765,4212.3208599761665
4247,0.992,0.175,3673.9339143134994,4653.399580103193,4364.241542008332,4219.829839660752
4248,0.98,0.175,3676.633395086577,4652.530942304278,4361.418809692115,4226.887304572109
4249,0.8840000000000001,0.175,3679.4130895540097,4651.703905604784,4358.587604705136,4233.138650229334
4250,0.8840000000000001,0.175,3682.272268335186,4650.919493725698,4355.748850264594,4238.359992943964
4251,0.8839999999999999,0.175,3685.2101601001345,4650.17869212596,4352.903460875349,4242.435166744213
4252,0.98,0.175,3688.2259518157157,4649.482447185387,4350.052341982158,4245.331318009415
4253,0.984,0.175,3691.318789026277,4648.831665428496,4347.196389647704,4247.078769554564
4254,0.98,0.175,3694.4877761685107,4648.227212789962,4344.336490256555,4247.758144379593
4255,0.98,0.175,3697.7319769201827,4647.669913922413,4341.47352024517,4247.494764495777
4256,0.976,0.175,3701.050414582361,4647.160551547211,4338.608345857988,4246.45775850263
4257,0.972,0.175,3704.44207249472,4646.699865848859,4335.741822929664,4244.85968174617
4258,0.972,0.175,3707.9058944834674,4646.288553913631,4332.874796693422,4242.952099505324
4259,0.976,0.175,3711.440785341421,4645.927269213036,4330.008101615465,4241.013540742228
4260,0.972,0.175,3715.0456113397186,4645.6166211326845,4327.14256125532,4239.32824441156
4261,0.984,0.175,3718.719200770664,4645.357174547133,4324.278988151938,4238.156712580526
4262,0.976,0.175,3722.4603445211874,4645.149449441243,4321.41818373533,4237.701653084821
4263,0.8800000000000001,0.175,3726.2677966764036,4644.993920578571,4318.56093826341,4238.074842309778
4264,0.976,0.175,3730.1402751527635,4644.891017217265,4315.7080307837105,4239.271297556043
4265,0.98,0.175,3734.0764623602854,4644.841122873876,4312.860229119514,4241.156674743278
4266,0.9759999999999995,0.175,3738.0750058933627,4644.844575135472,4310.018289879934,4243.472032587959
