%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data.data
1692748573575916051,2198,1692748573575916051,,0.03614744364563561
1692748573580748319,2199,1692748573580748319,,0.008614602150211662
1692748573586138963,2200,1692748573586138963,,0.204910377908949
1692748573590686321,2201,1692748573590686321,,0.040989866270712966
1692748573596081733,2202,1692748573596081733,,0.045426568301672465
1692748573600764513,2203,1692748573600764513,,0.19532529741854945
1692748573605955123,2204,1692748573605955123,,0.09432370699853265
1692748573610756158,2205,1692748573610756158,,0.044974282166638443
1692748573616001129,2206,1692748573616001129,,0.009034051513087851
1692748573620747327,2207,1692748573620747327,,0.004760533373798364
1692748573625937938,2208,1692748573625937938,,0.014764707021176177
1692748573630706548,2209,1692748573630706548,,0.05336040672084753
1692748573636021137,2210,1692748573636021137,,0.43904878343504683
1692748573640779495,2211,1692748573640779495,,0.1947288752056478
1692748573645961999,2212,1692748573645961999,,0.49165003065209395
1692748573650733709,2213,1692748573650733709,,0.2628430971614758
1692748573655997276,2214,1692748573655997276,,0.2151456294173339
1692748573660753965,2215,1692748573660753965,,0.8263751720825642
1692748573666027069,2216,1692748573666027069,,0.16957226555550475
1692748573670753002,2217,1692748573670753002,,2.2464193523645073
1692748573676164627,2218,1692748573676164627,,1.2307566498233438
1692748573680778741,2219,1692748573680778741,,0.2686981759700413
1692748573688287496,2220,1692748573688287496,,0.05615649311128501
1692748573690856695,2221,1692748573690856695,,0.6147317024302671
1692748573696519374,2222,1692748573696519374,,0.12425932619104765
1692748573700874805,2223,1692748573700874805,,0.08281906171007376
1692748573706101179,2224,1692748573706101179,,0.6574867120431628
1692748573710889577,2225,1692748573710889577,,0.6060776153563212
1692748573715803146,2226,1692748573715803146,,0.45914490864795504
1692748573720603227,2227,1692748573720603227,,0.613342917414529
1692748573725834608,2228,1692748573725834608,,0.1410236395297479
1692748573730720758,2229,1692748573730720758,,2.648677994313127
1692748573735950946,2230,1692748573735950946,,0.6276400323642235
1692748573740708112,2231,1692748573740708112,,0.6161528748444954
1692748573745943784,2232,1692748573745943784,,0.20395528540707938
1692748573753219604,2233,1692748573753219604,,0.49876102102553427
1692748573756709098,2234,1692748573756709098,,0.730590668087997
1692748573760687351,2235,1692748573760687351,,0.27389432414627196
1692748573765905380,2236,1692748573765905380,,0.26088043431935865
1692748573770747900,2237,1692748573770747900,,0.21820196986618828
1692748573775931835,2238,1692748573775931835,,0.04470018868153944
1692748573780767202,2239,1692748573780767202,,0.050354166395725646
1692748573785935401,2240,1692748573785935401,,0.012398057694014088
1692748573790737152,2241,1692748573790737152,,1.073473200813471
1692748573795990228,2242,1692748573795990228,,0.8545393972563288
1692748573800756216,2243,1692748573800756216,,1.00457888023952
1692748573805956125,2244,1692748573805956125,,0.9697968691633465
1692748573810781002,2245,1692748573810781002,,0.19424350394132608
1692748573815982818,2246,1692748573815982818,,0.2768330032131401
1692748573820773601,2247,1692748573820773601,,0.1832303696563481
1692748573826000928,2248,1692748573826000928,,0.05955459499242149
1692748573830956697,2249,1692748573830956697,,0.03262722875023778
1692748573835586071,2250,1692748573835586071,,0.5354791985154304
1692748573841017961,2251,1692748573841017961,,0.18984329210653073
1692748573845769882,2252,1692748573845769882,,0.5455762130619355
1692748573850678205,2253,1692748573850678205,,0.30044564619217945
1692748573855841398,2254,1692748573855841398,,0.09450668589874822
1692748573860658884,2255,1692748573860658884,,0.02502634014150793
1692748573865900278,2256,1692748573865900278,,0.12418528157347725
1692748573870752811,2257,1692748573870752811,,0.025111721646918463
1692748573875930309,2258,1692748573875930309,,0.01188777330270304
1692748573880769252,2259,1692748573880769252,,0.08105687382845872
1692748573885927915,2260,1692748573885927915,,0.05363153218212635
1692748573892572402,2261,1692748573892572402,,0.1595479594037256
1692748573895893573,2262,1692748573895893573,,0.04186321639393894
1692748573900708198,2263,1692748573900708198,,0.1772376163382922
1692748573905932426,2264,1692748573905932426,,0.04385735740525278
1692748573910753250,2265,1692748573910753250,,0.08472011932589224
1692748573915963172,2266,1692748573915963172,,0.017424093831044193
1692748573920841932,2267,1692748573920841932,,0.10956243627617947
1692748573926049947,2268,1692748573926049947,,0.14299577674251343
1692748573930738449,2269,1692748573930738449,,0.02862568675123709
1692748573936023235,2270,1692748573936023235,,0.011228023566947697
1692748573940778017,2271,1692748573940778017,,0.0035199325028313234
1692748573946023225,2272,1692748573946023225,,0.07777829435565055
1692748573950790166,2273,1692748573950790166,,0.02093427727987736
1692748573958162546,2274,1692748573958162546,,0.057325813157450424
1692748573960927248,2275,1692748573960927248,,0.24587519093385712
1692748573965764522,2276,1692748573965764522,,0.06225318732650216
1692748573970611095,2277,1692748573970611095,,0.03362087023304517
1692748573975859165,2278,1692748573975859165,,0.21225165232175103
1692748573980698347,2279,1692748573980698347,,0.04249729546132594
1692748573985896587,2280,1692748573985896587,,0.16231368976571497
1692748573990734100,2281,1692748573990734100,,0.049147635092729264
1692748573995948553,2282,1692748573995948553,,0.05451921597345294
1692748574000751733,2283,1692748574000751733,,0.08533237360766056
1692748574005901575,2284,1692748574005901575,,0.03294848337634183
1692748574010704278,2285,1692748574010704278,,0.008773544107646792
1692748574015915870,2286,1692748574015915870,,0.07459497836628308
1692748574020587444,2287,1692748574020587444,,0.05905112568519744
1692748574025891780,2288,1692748574025891780,,0.15677772720266459
1692748574030801057,2289,1692748574030801057,,0.1454818944648872
1692748574035932302,2290,1692748574035932302,,0.10624214755647843
1692748574040859460,2291,1692748574040859460,,0.03783503349379938
1692748574045657634,2292,1692748574045657634,,0.03883829855580587
1692748574050935983,2293,1692748574050935983,,0.016801178822057148
1692748574055781126,2294,1692748574055781126,,0.011343630436973721
1692748574060595750,2295,1692748574060595750,,0.05563390825381341
1692748574065800189,2296,1692748574065800189,,0.08139694323330378
1692748574070674419,2297,1692748574070674419,,0.017727576594986954
1692748574075880289,2298,1692748574075880289,,0.17954115166212
1692748574080701589,2299,1692748574080701589,,0.04778556487255003
1692748574085879802,2300,1692748574085879802,,0.01692403275019699
1692748574090726137,2301,1692748574090726137,,0.05263754002382704
1692748574097565174,2302,1692748574097565174,,0.2196839859765692
1692748574101122856,2303,1692748574101122856,,0.44237053244851665
1692748574105833530,2304,1692748574105833530,,0.5939607785937273
1692748574110651493,2305,1692748574110651493,,0.32193909131491616
1692748574115923881,2306,1692748574115923881,,0.63896470507519
1692748574120692014,2307,1692748574120692014,,0.2300146085673175
1692748574125921010,2308,1692748574125921010,,0.0797544376614564
1692748574130782604,2309,1692748574130782604,,0.04776297732182448
1692748574136008501,2310,1692748574136008501,,0.01671097870048869
1692748574140802621,2311,1692748574140802621,,0.003400249356135003
